DS_ID,DATASOURCE,UNIPROT_ID,GENE_SYMBOL,GENE_NAME,GENE_SYNONYMS,BIOMOLECULE_TYPE
,UniProtKB,Q5VZS7,PDCD4,Programmed cell death protein 4,PDCD4,protein
,UniProtKB,Q5VZT6,SAXO1,Stabilizer of axonemal microtubules 1,SAXO1,protein
,UniProtKB,Q5VZU2,RCL1,RNA 3'-terminal phosphate cyclase insert domain-containing protein,RCL1,protein
,UniProtKB,Q5VZU3,RCL1,RNA terminal phosphate cyclase like 1,RCL1,protein
,UniProtKB,Q5VZU9,TPP2,Tripeptidyl-peptidase 2,TPP2,protein
,UniProtKB,Q5VZY9,DCLK1,Doublecortin domain-containing protein,DCLK1,protein
,UniProtKB,Q5VZZ6,CELF2,RRM domain-containing protein,CELF2,protein
,UniProtKB,Q5W005,IL2RA,"Interleukin 2 receptor, alpha, isoform CRA_b",IL2RA|hCG_23482,protein
,UniProtKB,Q5W006,IL2RA,Interleukin-2 receptor subunit alpha,IL2RA,protein
,UniProtKB,Q5W010,RBM17,RNA binding motif protein 17,RBM17,protein
,UniProtKB,Q5W011,RBM17,RNA binding motif protein 17,RBM17,protein
,UniProtKB,Q5W012,RBM17,G-patch domain-containing protein,RBM17,protein
,UniProtKB,Q5W015,PFKFB3,6-phosphofructo-2-kinase domain-containing protein,PFKFB3,protein
,UniProtKB,Q5W075,CLDN10,Claudin 10,CLDN10,protein
,UniProtKB,Q5W0C6,TOR3A,Torsin family 3 member A,TOR3A,protein
,UniProtKB,Q5W0C9,TOR3A,Torsin family 3 member A,TOR3A,protein
,UniProtKB,Q5W0F9,KIRREL1,Ig-like domain-containing protein,KIRREL1,protein
,UniProtKB,Q5W0G0,KIRREL1,Ig-like domain-containing protein,KIRREL1,protein
,UniProtKB,Q5W0H4,TPT1,TCTP domain-containing protein,TPT1,protein
,UniProtKB,Q5W0J0,RAB18,"RAB18, member RAS oncogene family",RAB18,protein
,UniProtKB,Q5W0W2,KANK1,KN motif and ankyrin repeat domains 1,KANK1,protein
,UniProtKB,Q5W0W3,KANK1,KN motif and ankyrin repeat domains 1,KANK1,protein
,UniProtKB,Q5W0Y9,NFIB,CCAAT-box-binding transcription factor,NFIB,protein
,UniProtKB,Q5W197,SLC17A9,Major facilitator superfamily (MFS) profile domain-containing protein,SLC17A9,protein
,UniProtKB,Q5W1L7,SLC35A1,CMP-sialic acid transporter,SLC35A1,protein
,UniProtKB,Q5XG75,CERS1,TLC domain-containing protein,CERS1|LASS1,protein
,UniProtKB,Q5XG96,PMS1,"PMS1 homolog 1, mismatch repair system component",PMS1,protein
,UniProtKB,Q5XKR9,FAM104B,Protein FAM104B,FAM104B|CXorf44,protein
,UniProtKB,Q5Y191,AURKC,Aurora kinase,AURKC,protein
,UniProtKB,Q5Y7D1,HLA-DRB1,Ig-like domain-containing protein,HLA-DRB1|RP1-93N13.1-001,protein
,UniProtKB,Q5Y7D2,HLA-DQA2,Ig-like domain-containing protein,HLA-DQA2|HLA-DQA1,protein
,UniProtKB,Q5Y7D3,HLA-DQB1,Ig-like domain-containing protein,HLA-DQB1,protein
,UniProtKB,Q5Y7D6,HLA-DQB1,Ig-like domain-containing protein,HLA-DQB1,protein
,UniProtKB,Q5Y7H0,HLA-DQA1,Ig-like domain-containing protein,HLA-DQA1|DQA1,protein
,UniProtKB,Q5YLB2,BRCA1,Breast cancer type 1 susceptibility protein,BRCA1,protein
,UniProtKB,Q60FE5,FLNA,Calponin-homology (CH) domain-containing protein,FLNA,protein
,UniProtKB,Q659G3,SRP9,Signal recognition particle 9 kDa protein,SRP9|DKFZp564M2223,protein
,UniProtKB,Q66S35,PFKFB4,6-phosphofructo-2-kinase domain-containing protein,PFKFB4,protein
,UniProtKB,Q67C41,STAT1,STAT transcription factor protein interaction domain-containing protein,STAT1,protein
,UniProtKB,Q68CR8,PTPA,Serine/threonine-protein phosphatase 2A activator,PTPA|DKFZp781M17165,protein
,UniProtKB,Q68CV6,POMGNT1,ILEI/PANDER domain-containing protein,POMGNT1|DKFZp761B182,protein
,UniProtKB,Q68CX2,RUSC1,SH3 domain-containing protein,RUSC1|DKFZp761A1822,protein
,UniProtKB,Q68D78,CLEC7A,C-type lectin domain containing 7A,CLEC7A|DKFZp686L24211,protein
,UniProtKB,Q68DC0,MDM4,DM2 domain-containing protein,MDM4|DKFZp781B1423,protein
,UniProtKB,Q68DC6,CBFA2T2,MYND-type domain-containing protein,CBFA2T2|DKFZp313F2116,protein
,UniProtKB,Q68DG0,HSPB7,SHSP domain-containing protein,HSPB7|DKFZp779D0968,protein
,UniProtKB,Q68DL0,PIK3CB,Uncharacterized protein DKFZp779K1237,PIK3CB|DKFZp779K1237,protein
,UniProtKB,Q68DM5,UNG,Uracil DNA glycosylase,UNG|DKFZp781L1143,protein
,UniProtKB,Q68DU7,BET1,t-SNARE coiled-coil homology domain-containing protein,BET1|DKFZp781C0425,protein
,UniProtKB,Q68DU9,KLHL8,Kelch like family member 8,KLHL8|DKFZp781C1855,protein
,UniProtKB,Q68DW7,STAG1,SCD domain-containing protein,STAG1|DKFZp781D1416,protein
,UniProtKB,Q68DZ5,ARRB2,Arrestin C-terminal-like domain-containing protein,ARRB2|DKFZp686L0365,protein
,UniProtKB,Q69383,ERVK-6,Endogenous retrovirus group K member 6 Rec protein,ERVK-6|ERVK6,protein
,UniProtKB,Q69384,ERVK-6,Endogenous retrovirus group K member 6 Env polyprotein,ERVK-6|ERVK6,protein
,UniProtKB,Q69YM1,FAM234B,Uncharacterized protein DKFZp762C0813,FAM234B|DKFZp762C0813,protein
,UniProtKB,Q6AI25,AGPAT4,1-acylglycerol-3-phosphate O-acyltransferase 4,AGPAT4|DKFZp686G10113,protein
,UniProtKB,Q6AWB1,DCTN1,Dynactin subunit 1,DCTN1|DKFZp686E0752,protein
,UniProtKB,Q6B0J5,HFE,Ig-like domain-containing protein,HFE,protein
,UniProtKB,Q6B8I1,DUSP13A,Dual specificity protein phosphatase 13A,DUSP13A|BEDP|DUSP13|MDSP,protein
,UniProtKB,Q6FG55,LTA,Lymphotoxin-alpha,LTA,protein
,UniProtKB,Q6GMT1,OPN3,G-protein coupled receptors family 1 profile domain-containing protein,OPN3|hCG_1989351,protein
,UniProtKB,Q6GPI0,ANKMY1,MYND-type domain-containing protein,ANKMY1,protein
,UniProtKB,Q6GZ69,NR1I3,Nuclear receptor domain-containing protein,NR1I3,protein
,UniProtKB,Q6GZ70,NR1I3,Nuclear receptor domain-containing protein,NR1I3,protein
,UniProtKB,Q6GZ72,NR1I3,Nuclear receptor domain-containing protein,NR1I3,protein
,UniProtKB,J3KTI4,ZNF521,C2H2-type domain-containing protein,ZNF521,protein
,UniProtKB,J3KTI5,ERBB2,Protein kinase domain-containing protein,ERBB2,protein
,UniProtKB,J3KTI8,SLC16A3,Solute carrier family 16 member 3,SLC16A3,protein
,UniProtKB,J3KTJ1,MYL12A,EF-hand domain-containing protein,MYL12A,protein
,UniProtKB,J3KTJ2,PGAP3,Post-GPI attachment to proteins factor 3,PGAP3,protein
,UniProtKB,J3KTJ3,RPL23,Large ribosomal subunit protein uL14,RPL23|hCG_2027400,protein
,UniProtKB,J3KTJ4,MIEF2,Mitochondrial dynamics protein MID49,MIEF2,protein
,UniProtKB,J3KTJ6,NAPG,NSF attachment protein gamma,NAPG,protein
,UniProtKB,J3KTK0,DHX40,Helicase ATP-binding domain-containing protein,DHX40,protein
,UniProtKB,J3KTK5,MED9,Mediator complex subunit 9,MED9,protein
,UniProtKB,J3KTK8,MPDU1,Mannose-P-dolichol utilization defect 1,MPDU1,protein
,UniProtKB,J3KTL0,SLC25A19,Solute carrier family 25 member 19,SLC25A19,protein
,UniProtKB,J3KTL2,SRSF1,Serine/arginine-rich splicing factor 1,SRSF1|SFRS1|hCG_1774411,protein
,UniProtKB,J3KTL3,MED24,Mediator of RNA polymerase II transcription subunit 24,MED24,protein
,UniProtKB,J3KTL4,PFAS,Phosphoribosylformylglycinamidine synthase,PFAS,protein
,UniProtKB,J3KTL5,TMEM94,Transmembrane protein 94,TMEM94,protein
,UniProtKB,J3KTL8,SMCHD1,SMC hinge domain-containing protein,SMCHD1,protein
,UniProtKB,J3KTM1,AMZ2,Archaelysin family metallopeptidase 2,AMZ2,protein
,UniProtKB,J3KTM2,PER1,PAS domain-containing protein,PER1,protein
,UniProtKB,J3KTM6,SLC16A3,Major facilitator superfamily (MFS) profile domain-containing protein,SLC16A3,protein
,UniProtKB,J3KTM8,POLI,DNA polymerase Y-family little finger domain-containing protein,POLI,protein
,UniProtKB,J3KTM9,KPNB1,Karyopherin subunit beta 1,KPNB1,protein
,UniProtKB,J3KTN0,EIF4A1,Helicase ATP-binding domain-containing protein,EIF4A1,protein
,UniProtKB,J3KTN2,SLC16A6,Solute carrier family 16 member 6,SLC16A6,protein
,UniProtKB,J3KTN3,POLI,UmuC domain-containing protein,POLI,protein
,UniProtKB,J3KTN5,CCR7,G-protein coupled receptors family 1 profile domain-containing protein,CCR7,protein
,UniProtKB,J3KTN6,SNX11,PX domain-containing protein,SNX11,protein
,UniProtKB,J3KTN9,MARCHF10,RING-CH-type domain-containing protein,MARCHF10|RNF190|hCG_2039713,protein
,UniProtKB,J3KTP0,LRRC37B,Leucine-rich repeat-containing protein 37B,LRRC37B,protein
,UniProtKB,J3KTP3,CDH19,Cadherin domain-containing protein,CDH19,protein
,UniProtKB,J3KTP6,FCSK,GHMP kinase N-terminal domain-containing protein,FCSK,protein
,UniProtKB,J3KTP8,GPRC5C,G-protein coupled receptors family 3 profile domain-containing protein,GPRC5C,protein
,UniProtKB,J3KTQ0,SPAG5,Sperm associated antigen 5,SPAG5,protein
,UniProtKB,J3KTQ2,RECQL5,ATP-dependent DNA helicase,RECQL5,protein
,UniProtKB,J3KTQ4,DDX5,RNA helicase,DDX5,protein
,UniProtKB,J3KTQ6,APCDD1,APCDD1 domain-containing protein,APCDD1,protein
,UniProtKB,J3KTQ7,TMCO1,Calcium load-activated calcium channel,TMCO1,protein
,UniProtKB,J3KTQ8,PTGR3,Alcohol dehydrogenase-like C-terminal domain-containing protein,PTGR3,protein
,UniProtKB,J3KTR0,UTP4,Anaphase-promoting complex subunit 4-like WD40 domain-containing protein,UTP4,protein
,UniProtKB,J3KTR2,PEMT,Phosphatidylethanolamine N-methyltransferase,PEMT,protein
,UniProtKB,J3KTR4,SECTM1,Secreted and transmembrane 1,SECTM1,protein
,UniProtKB,J3KTR5,GGA3,GAE domain-containing protein,GGA3,protein
,UniProtKB,J3QK82,PDCD2,MYND-type domain-containing protein,PDCD2|hCG_2029505,protein
,UniProtKB,J3QK89,CHERP,Calcium homeostasis endoplasmic reticulum protein,CHERP,protein
,UniProtKB,J3QKK1,ALDOC,fructose-bisphosphate aldolase,ALDOC,protein
,UniProtKB,J3QKK2,SECTM1,Secreted and transmembrane 1,SECTM1,protein
,UniProtKB,J3QKK3,RAD51C,RecA family profile 1 domain-containing protein,RAD51C,protein
,UniProtKB,J3QKK6,LGALS9,Galectin domain-containing protein,LGALS9,protein
,UniProtKB,J3QKK9,ALDH3A2,Aldehyde dehydrogenase 3 family member A2,ALDH3A2,protein
,UniProtKB,J3QKL0,HEXD,beta-N-acetylhexosaminidase,HEXD,protein
,UniProtKB,J3QKL5,MBP,Myelin basic protein,MBP,protein
,UniProtKB,J3QKM0,ARHGAP28,Rho-GAP domain-containing protein,ARHGAP28,protein
,UniProtKB,J3QKM3,LRRC37B,LRRC37A/B like protein 1 C-terminal domain-containing protein,LRRC37B,protein
,UniProtKB,J3QKM5,WIPF2,WH2 domain-containing protein,WIPF2,protein
,UniProtKB,J3QKM7,CD226,CD226 molecule,CD226,protein
,UniProtKB,J3QKM8,RNF138,RING-type E3 ubiquitin transferase,RNF138,protein
,UniProtKB,J3QKN1,FXYD6,FXYD domain-containing ion transport regulator,FXYD6|hCG_41157,protein
,UniProtKB,J3QKN3,CYB561,Cytochrome b561 domain-containing protein,CYB561|hCG_41832,protein
,UniProtKB,J3QKN9,DDX5,Probable ATP-dependent RNA helicase DDX5,DDX5,protein
,UniProtKB,J3QKP0,NCOR1,Nuclear receptor corepressor 1,NCOR1,protein
,UniProtKB,J3QKP1,CDH1,Cadherin domain-containing protein,CDH1,protein
,UniProtKB,J3QKP3,SLC6A4,Solute carrier family 6 member 4,SLC6A4,protein
,UniProtKB,J3QKP5,ALDOC,fructose-bisphosphate aldolase,ALDOC,protein
,UniProtKB,J3QKP6,SMG8,SMG8 nonsense mediated mRNA decay factor,SMG8,protein
,UniProtKB,J3QKP8,CRHR1,Corticotropin-releasing factor receptor 1,CRHR1,protein
,UniProtKB,J3QKQ0,CNDP2,Carnosine dipeptidase 2,CNDP2,protein
,UniProtKB,J3QKQ1,C17orf75,Chromosome 17 open reading frame 75,C17orf75,protein
,UniProtKB,J3QKQ4,CD300A,CD300a molecule,CD300A,protein
,UniProtKB,J3QKQ5,KPNB1,Karyopherin subunit beta 1,KPNB1,protein
,UniProtKB,J3QKQ6,ZNF124,KRAB domain-containing protein,ZNF124,protein
,UniProtKB,J3QKQ8,ZFP90,KRAB domain-containing protein,ZFP90,protein
,UniProtKB,J3QKR4,ICAM2,Intercellular adhesion molecule 2,ICAM2,protein
,UniProtKB,J3QKR7,STRADA,Protein kinase domain-containing protein,STRADA,protein
,UniProtKB,J3QKS4,TSG101,SB domain-containing protein,TSG101,protein
,UniProtKB,J3QKS6,CYBC1,Essential for reactive oxygen species protein,CYBC1,protein
,UniProtKB,J3QKS7,SMARCE1,HMG box domain-containing protein,SMARCE1,protein
,UniProtKB,J3QKT0,LCAT,Lecithin-cholesterol acyltransferase,LCAT,protein
,UniProtKB,J3QKT1,DHRS7B,Dehydrogenase/reductase 7B,DHRS7B,protein
,UniProtKB,J3QKT2,CNDP2,Carnosine dipeptidase 2,CNDP2,protein
,UniProtKB,J3QKT4,PYCR1,Pyrroline-5-carboxylate reductase,PYCR1,protein
,UniProtKB,J3QKT5,MSI2,RRM domain-containing protein,MSI2,protein
,UniProtKB,J3QKT7,CTC1,CST complex subunit CTC1,CTC1,protein
,UniProtKB,J3QKU0,PGAP3,Post-GPI attachment to proteins factor 3,PGAP3,protein
,UniProtKB,J3QKU5,DMTF1,Cyclin D binding myb like transcription factor 1,DMTF1,protein
,UniProtKB,J3QKU6,HEXD,Hexosaminidase D,HEXD,protein
,UniProtKB,J3QKU9,ACADVL,Acyl-CoA dehydrogenase/oxidase N-terminal domain-containing protein,ACADVL,protein
,UniProtKB,J3QKV1,NOL11,Nucleolar protein 11,NOL11,protein
,UniProtKB,J3QKV3,SNX11,Sorting nexin 11,SNX11,protein
,UniProtKB,K7ENH3,PIK3C3,C2 PI3K-type domain-containing protein,PIK3C3,protein
,UniProtKB,K7ENH4,PLPP2,Phosphatidic acid phosphatase type 2/haloperoxidase domain-containing protein,PLPP2,protein
,UniProtKB,K7ENH5,BLMH,Bleomycin hydrolase,BLMH,protein
,UniProtKB,K7ENH6,CYTH1,SEC7 domain-containing protein,CYTH1,protein
,UniProtKB,K7ENH7,SMG6,DNA/RNA-binding domain-containing protein,SMG6,protein
,UniProtKB,K7ENH8,TCF3,BHLH domain-containing protein,TCF3,protein
,UniProtKB,K7ENI2,GRN,Granulins domain-containing protein,GRN,protein
,UniProtKB,K7ENI3,TMEM150B,Transmembrane protein 150B,TMEM150B,protein
,UniProtKB,K7ENI5,SEH1L,SEH1 like nucleoporin,SEH1L,protein
,UniProtKB,K7ENI7,ZNF224,KRAB domain-containing protein,ZNF224,protein
,UniProtKB,K7ENI9,TRMT1,tRNA methyltransferase 1,TRMT1,protein
,UniProtKB,K7ENJ1,SLC39A3,Solute carrier family 39 member 3,SLC39A3,protein
,UniProtKB,K7ENJ3,KLC3,Kinesin light chain,KLC3,protein
,UniProtKB,K7ENJ4,ATP5F1A,ATPase F1/V1/A1 complex alpha/beta subunit nucleotide-binding domain-containing protein,ATP5F1A,protein
,UniProtKB,K7ENJ8,RAMP2,Receptor activity modifying protein 2,RAMP2,protein
,UniProtKB,K7ENJ9,RABEP1,Rabaptin GTPase-Rab5 binding domain-containing protein,RABEP1,protein
,UniProtKB,K7ENK1,G6PC3,Glucose-6-phosphatase catalytic subunit 3,G6PC3,protein
,UniProtKB,K7ENK2,PIGN,GPI ethanolamine phosphate transferase 1,PIGN,protein
,UniProtKB,K7ENK9,VAMP2,V-SNARE coiled-coil homology domain-containing protein,VAMP2,protein
,UniProtKB,K7ENL0,SEPTIN9,Septin 9,SEPTIN9,protein
,UniProtKB,K7ENL1,ERCC2,Helicase ATP-binding domain-containing protein,ERCC2,protein
,UniProtKB,K7ENL2,WBP2,GRAM domain-containing protein,WBP2,protein
,UniProtKB,K7ENL4,TVP23B,Golgi apparatus membrane protein TVP23 homolog,TVP23B,protein
,UniProtKB,K7ENL8,MATK,Megakaryocyte-associated tyrosine kinase,MATK,protein
,UniProtKB,K7ENL9,RMC1,Mic1 domain-containing protein,RMC1,protein
,UniProtKB,K7ENM0,DENND1C,UDENN domain-containing protein,DENND1C,protein
,UniProtKB,K7ENM2,NCLN,BOS complex subunit NCLN,NCLN,protein
,UniProtKB,K7ENM7,K7ENM7,Zinc finger protein 284,,protein
,UniProtKB,K7ENM8,YIPF2,Protein YIPF,YIPF2,protein
,UniProtKB,K7ENN1,GRN,Granulins domain-containing protein,GRN,protein
,UniProtKB,K7ENN3,APPBP2,Amyloid beta precursor protein binding protein 2,APPBP2,protein
,UniProtKB,K7ENN4,PRELID3A,PRELI/MSF1 domain-containing protein,PRELID3A,protein
,UniProtKB,K7ENN6,CIRBP,RRM domain-containing protein,CIRBP,protein
,UniProtKB,K7ENN8,TRIM16,B30.2/SPRY domain-containing protein,TRIM16,protein
,UniProtKB,K7ENN9,ALOX12,Lipoxygenase domain-containing protein,ALOX12,protein
,UniProtKB,K7ENP2,EZH1,Enhancer of zeste 1 polycomb repressive complex 2 subunit,EZH1,protein
,UniProtKB,K7ENP4,CEP192,Centrosomal protein 192,CEP192,protein
,UniProtKB,K7ENP6,DDX39A,RNA helicase,DDX39A,protein
,UniProtKB,K7ENP9,PTPN2,Tyrosine-protein phosphatase domain-containing protein,PTPN2,protein
,UniProtKB,K7ENQ0,LGI4,LRRCT domain-containing protein,LGI4,protein
,UniProtKB,K7ENQ2,ZNF569,KRAB domain-containing protein,ZNF569,protein
,UniProtKB,K7ENQ3,ZNF506,KRAB domain-containing protein,ZNF506,protein
,UniProtKB,K7ENQ5,SEPTIN9,Septin-type G domain-containing protein,SEPTIN9,protein
,UniProtKB,K7ENQ8,CYTH1,Cytohesin-1,CYTH1|PSCD1|hCG_40471,protein
,UniProtKB,K7ENR2,CELF4,CUGBP Elav-like family member 4,CELF4,protein
,UniProtKB,K7ENR9,LIG3,PARP-type domain-containing protein,LIG3,protein
,UniProtKB,K7ENS0,ZNF112,KRAB domain-containing protein,ZNF112,protein
,UniProtKB,K7ENT1,ADAP2,PH domain-containing protein,ADAP2,protein
,UniProtKB,K7ENT3,FUT3,Fucosyltransferase 3 (Lewis blood group),FUT3,protein
,UniProtKB,K7ENT5,GGN,Gametogenetin,GGN,protein
,UniProtKB,K7ENT6,TPM4,Tropomyosin 4,TPM4,protein
,UniProtKB,K7ENT7,WNK4,Protein kinase domain-containing protein,WNK4,protein
,UniProtKB,K7ENT9,GJC1,Connexin N-terminal domain-containing protein,GJC1,protein
,UniProtKB,K7ENU2,VMP1,Vacuole membrane protein 1,VMP1,protein
,UniProtKB,K7ENU4,RNF157,E3 ubiquitin-protein ligase,RNF157,protein
,UniProtKB,K7ENU5,HOOK2,Hook microtubule tethering protein 2,HOOK2,protein
,UniProtKB,K7ENU9,METTL23,Methyltransferase like 23,METTL23,protein
,UniProtKB,K7ENV0,CEP95,Centrosomal protein 95,CEP95,protein
,UniProtKB,K7ENV1,SPIRE1,KIND domain-containing protein,SPIRE1,protein
,UniProtKB,K7ENV6,ZNF155,KRAB domain-containing protein,ZNF155,protein
,UniProtKB,K7ENV9,BTBD2,BTB domain-containing protein,BTBD2,protein
,UniProtKB,K7ENW1,TNPO2,Importin N-terminal domain-containing protein,TNPO2,protein
,UniProtKB,K7ENW2,ZNF286A,KRAB domain-containing protein,ZNF286A,protein
,UniProtKB,K7ENW4,NACC1,BTB domain-containing protein,NACC1,protein
,UniProtKB,K7ENW5,TK1,Thymidine kinase,TK1,protein
,UniProtKB,K7ENW6,KRT16,IF rod domain-containing protein,KRT16,protein
,UniProtKB,K7ENW7,DNMT1,DNA methyltransferase 1,DNMT1,protein
,UniProtKB,K7ENX2,VAT1,Enoyl reductase (ER) domain-containing protein,VAT1,protein
,UniProtKB,K7ENX3,DNAAF8,Dynein axonemal assembly factor 8,DNAAF8,protein
,UniProtKB,K7ENX6,ZNF527,KRAB domain-containing protein,ZNF527,protein
,UniProtKB,K7ENX7,PDE4A,"3',5'-cyclic-AMP phosphodiesterase",PDE4A,protein
,UniProtKB,K7ENX8,CIRBP,Cold-inducible RNA-binding protein,CIRBP,protein
,UniProtKB,K7ENX9,ZNF570,KRAB domain-containing protein,ZNF570,protein
,UniProtKB,K7ENY0,BORCS8,BLOC-1 related complex subunit 8,BORCS8,protein
,UniProtKB,K7ENY2,ZNF580,Zinc finger protein 580,ZNF580,protein
,UniProtKB,K7ENY4,RAB5C,"RAB5C, member RAS oncogene family",RAB5C,protein
,UniProtKB,K7ENY6,PSMD8,"Proteasome 26S subunit, non-ATPase 8",PSMD8,protein
,UniProtKB,K7ENY9,CACTIN,Splicing factor Cactin C-terminal domain-containing protein,CACTIN,protein
,UniProtKB,K7ENZ0,NPC1,NPC intracellular cholesterol transporter 1,NPC1,protein
,UniProtKB,K7ENZ2,ATXN7L3,SAGA-associated factor 11,ATXN7L3,protein
,UniProtKB,K7ENZ6,RETREG3,Reticulophagy regulator family member 3,RETREG3,protein
,UniProtKB,K7EP00,SSH2,Slingshot protein phosphatase 2,SSH2,protein
,UniProtKB,K7EP01,H3-3B,Histone H2A/H2B/H3 domain-containing protein,H3-3B,protein
,UniProtKB,K7EP04,HSPB6,Heat shock protein family B (small) member 6,HSPB6,protein
,UniProtKB,K7EP06,RNMT,mRNA (guanine-N(7))-methyltransferase,RNMT,protein
,UniProtKB,K7EP14,ERCC1,ERCC1-like central domain-containing protein,ERCC1,protein
,UniProtKB,K7EP16,EIF3G,RRM domain-containing protein,EIF3G,protein
,UniProtKB,K7EP19,ACTN4,Calponin-homology (CH) domain-containing protein,ACTN4,protein
,UniProtKB,K7EP20,DOCK6,C2 DOCK-type domain-containing protein,DOCK6,protein
,UniProtKB,K7EP28,SMARCA4,Bromo domain-containing protein,SMARCA4,protein
,UniProtKB,K7EP29,YJU2B,Probable splicing factor YJU2B,YJU2B,protein
,UniProtKB,K7EP34,K7EP34,Uncharacterized protein,,protein
,UniProtKB,M0R229,NR1H2,Nuclear receptor domain-containing protein,NR1H2,protein
,UniProtKB,M0R230,ZNF417,Zinc finger protein 417,ZNF417,protein
,UniProtKB,M0R231,KLK8,Peptidase S1 domain-containing protein,KLK8,protein
,UniProtKB,M0R233,M0R233,KRAB domain-containing protein,,protein
,UniProtKB,M0R240,MYO9B,Myosin IXB,MYO9B,protein
,UniProtKB,M0R243,ZNF98,KRAB domain-containing protein,ZNF98,protein
,UniProtKB,M0R244,HPN,Hepsin SRCR domain-containing protein,HPN,protein
,UniProtKB,M0R248,ECH1,Enoyl-CoA hydratase 1,ECH1,protein
,UniProtKB,M0R249,ATP4A,ATPase H+/K+ transporting subunit alpha,ATP4A,protein
,UniProtKB,M0R251,KHSRP,Far upstream element-binding protein C-terminal domain-containing protein,KHSRP,protein
,UniProtKB,M0R257,RAB3A,"RAB3A, member RAS oncogene family",RAB3A,protein
,UniProtKB,M0R258,ZNF432,KRAB domain-containing protein,ZNF432,protein
,UniProtKB,M0R259,SARS2,serine--tRNA ligase,SARS2,protein
,UniProtKB,M0R261,PGLS,6-phosphogluconolactonase,PGLS,protein
,UniProtKB,M0R262,FARP1,FERM domain-containing protein,FARP1,protein
,UniProtKB,M0R263,KHSRP,Far upstream element-binding protein C-terminal domain-containing protein,KHSRP,protein
,UniProtKB,M0R265,DMKN,Dermokine,DMKN,protein
,UniProtKB,M0R267,ZNF417,KRAB domain-containing protein,ZNF417,protein
,UniProtKB,M0R268,SNRPA,RRM domain-containing protein,SNRPA,protein
,UniProtKB,M0R271,SIN3B,Histone deacetylase interacting domain-containing protein,SIN3B,protein
,UniProtKB,M0R274,FKRP,Fukutin related protein,FKRP,protein
,UniProtKB,M0R275,AKT2,AKT serine/threonine kinase 2,AKT2,protein
,UniProtKB,M0R277,CLEC4G,C-type lectin domain family 4 member G,CLEC4G,protein
,UniProtKB,M0R278,TUBB4A,Tubulin/FtsZ GTPase domain-containing protein,TUBB4A,protein
,UniProtKB,M0R279,FOXL1,Fork-head domain-containing protein,FOXL1,protein
,UniProtKB,M0R283,AKT2,AGC-kinase C-terminal domain-containing protein,AKT2,protein
,UniProtKB,M0R286,SAE1,THIF-type NAD/FAD binding fold domain-containing protein,SAE1,protein
,UniProtKB,M0R287,ZNF83,KRAB domain-containing protein,ZNF83,protein
,UniProtKB,M0R288,ZNF397,SCAN box domain-containing protein,ZNF397,protein
,UniProtKB,M0R289,EXOSC5,Exoribonuclease phosphorolytic domain-containing protein,EXOSC5,protein
,UniProtKB,M0R292,ZNF546,KRAB domain-containing protein,ZNF546,protein
,UniProtKB,M0R293,ZNF208,KRAB domain-containing protein,ZNF208,protein
,UniProtKB,M0R294,KLK3,Peptidase S1 domain-containing protein,KLK3|hCG_22929,protein
,UniProtKB,M0R296,M0R296,Transmembrane protein 221,,protein
,UniProtKB,M0R297,ZNF677,KRAB domain-containing protein,ZNF677,protein
,UniProtKB,M0R299,FBL,rRNA 2'-O-methyltransferase fibrillarin,FBL,protein
,UniProtKB,M0R2A4,BABAM1,BRISC and BRCA1-A complex member 1,BABAM1,protein
,UniProtKB,M0R2A8,DPP9,Dipeptidyl peptidase 9,DPP9,protein
,UniProtKB,M0R2B0,FBL,Fibrillarin,FBL,protein
,UniProtKB,M0R2B6,ZNF682,KRAB domain-containing protein,ZNF682,protein
,UniProtKB,M0R2B7,POLD1,DNA polymerase,POLD1,protein
,UniProtKB,M0R2B8,SNRPA,U1 small nuclear ribonucleoprotein A,SNRPA,protein
,UniProtKB,M0R2C0,MZF1,SCAN box domain-containing protein,MZF1,protein
,UniProtKB,M0R2C1,ZNF613,KRAB domain-containing protein,ZNF613,protein
,UniProtKB,M0R2C3,ZNF552,KRAB domain-containing protein,ZNF552,protein
,UniProtKB,M0R2C6,M0R2C6,serine--tRNA ligase,,protein
,UniProtKB,M0R2C7,ARHGEF1,DH domain-containing protein,ARHGEF1,protein
,UniProtKB,M0R2D0,RAB11B,"RAB11B, member RAS oncogene family",RAB11B,protein
,UniProtKB,M0R2D2,TIMM50,Translocase of inner mitochondrial membrane 50,TIMM50,protein
,UniProtKB,M0R2D3,TUBB4A,Tubulin/FtsZ GTPase domain-containing protein,TUBB4A,protein
,UniProtKB,M0R2D4,SIGLEC9,Ig-like domain-containing protein,SIGLEC9,protein
,UniProtKB,M0R2D7,DMRTC2,DM domain-containing protein,DMRTC2,protein
